128448 128448 
122560 122560 
117312 117312 
129472 129472 
71488 71488 
126592 126592 
121984 121984 
129152 129152 
123584 123584 
95040 95040 
129024 129024 
75328 75328 
129600 129600 
103744 103744 
96960 96960 
130816 130816 
112512 112512 
122240 122240 
122816 122816 
95296 95296 
121536 121536 
130816 130816 
67072 67072 
130560 130560 
74688 74688 
126912 126912 
113152 113152 
123584 123584 
119424 119424 
126080 126080 
130240 130240 
0.00463471 0.00463471 
60224 60224 
128192 128192 
41120 41120 
0.000637603 0.000637603 
64096 64096 
115136 115136 
129152 129152 
82752 82752 
48832 48832 
100800 100800 
114048 114048 
121472 121472 
76480 76480 
105216 105216 
115264 115264 
74752 74752 
109184 109184 
108288 108288 
78272 78272 
30368 30368 
6.10181e-05 6.10181e-05 
126912 126912 
0.0590783 0.0590783 
92032 92032 
0.0672106 0.0672106 
63040 63040 
32384 32384 
116096 116096 
108608 108608 
93952 93952 
123648 123648 
112320 112320 
89344 89344 
118080 118080 
101760 101760 
18896 18896 
40384 40384 
109056 109056 
0.0564732 0.0564732 
124864 124864 
0.0562695 0.0562695 
125952 125952 
110080 110080 
129024 129024 
41792 41792 
73856 73856 
0.0509049 0.0509049 
81856 81856 
45600 45600 
123392 123392 
63200 63200 
122880 122880 
107584 107584 
52288 52288 
113280 113280 
101824 101824 
126848 126848 
101376 101376 
122624 122624 
95808 95808 
120064 120064 
96640 96640 
96192 96192 
23280 23280 
106816 106816 
121728 121728 
19984 19984 
129728 129728 
