0.0680032 0.0680032 
38528 38528 
62400 62400 
60544 60544 
64224 64224 
42400 42400 
58720 58720 
6836 6836 
61696 61696 
50496 50496 
63840 63840 
48288 48288 
55136 55136 
60704 60704 
65024 65024 
61504 61504 
62912 62912 
11680 11680 
19296 19296 
49920 49920 
36768 36768 
49184 49184 
55776 55776 
56960 56960 
35424 35424 
0.00561066 0.00561066 
5.65498e-05 5.65498e-05 
15320 15320 
44800 44800 
65216 65216 
48480 48480 
0.00463471 0.00463471 
60224 60224 
32416 32416 
41120 41120 
0.000637603 0.000637603 
64096 64096 
4772 4772 
38112 38112 
52416 52416 
48832 48832 
0.00335166 0.00335166 
1634 1634 
28736 28736 
35232 35232 
61792 61792 
64480 64480 
50144 50144 
22208 22208 
58304 58304 
0.00136671 0.00136671 
30368 30368 
6.10181e-05 6.10181e-05 
6.10209e-05 6.10209e-05 
0.0590783 0.0590783 
65248 65248 
0.0672106 0.0672106 
63040 63040 
32384 32384 
56640 56640 
31904 31904 
53664 53664 
60192 60192 
51904 51904 
0.0621419 0.0621419 
3514 3514 
42784 42784 
18896 18896 
40384 40384 
21360 21360 
0.0564732 0.0564732 
65344 65344 
0.0562695 0.0562695 
4592 4592 
49952 49952 
39520 39520 
41792 41792 
19952 19952 
0.0509049 0.0509049 
31312 31312 
45600 45600 
59584 59584 
63200 63200 
0.0472772 0.0472772 
44544 44544 
52288 52288 
28784 28784 
0.0465994 0.0465994 
34848 34848 
53632 53632 
33024 33024 
0.0404574 0.0404574 
56224 56224 
41376 41376 
64480 64480 
23280 23280 
52896 52896 
43392 43392 
19984 19984 
49152 49152 
