1 1 
8.58912e+09 8.58912e+09 
8.58717e+09 8.58717e+09 
8.58965e+09 8.58965e+09 
8.5899e+09 8.5899e+09 
8.58982e+09 8.58982e+09 
8.5892e+09 8.5892e+09 
8.58665e+09 8.58665e+09 
8.58811e+09 8.58811e+09 
8.58819e+09 8.58819e+09 
8.58974e+09 8.58974e+09 
8.58724e+09 8.58724e+09 
8.58957e+09 8.58957e+09 
8.58919e+09 8.58919e+09 
8.58945e+09 8.58945e+09 
8.58812e+09 8.58812e+09 
8.58928e+09 8.58928e+09 
8.58631e+09 8.58631e+09 
8.58433e+09 8.58433e+09 
8.58947e+09 8.58947e+09 
8.58977e+09 8.58977e+09 
8.58898e+09 8.58898e+09 
8.58656e+09 8.58656e+09 
8.5866e+09 8.5866e+09 
8.58978e+09 8.58978e+09 
1 1 
1 1 
8.58962e+09 8.58962e+09 
8.58559e+09 8.58559e+09 
8.58992e+09 8.58992e+09 
8.58779e+09 8.58779e+09 
0.999999 0.999999 
8.58636e+09 8.58636e+09 
8.58848e+09 8.58848e+09 
8.5893e+09 8.5893e+09 
0.999999 0.999999 
8.58971e+09 8.58971e+09 
8.58834e+09 8.58834e+09 
8.58874e+09 8.58874e+09 
8.58913e+09 8.58913e+09 
8.58552e+09 8.58552e+09 
1 1 
8.58931e+09 8.58931e+09 
8.5878e+09 8.5878e+09 
8.58963e+09 8.58963e+09 
8.58941e+09 8.58941e+09 
8.58861e+09 8.58861e+09 
8.5878e+09 8.5878e+09 
8.5855e+09 8.5855e+09 
8.58981e+09 8.58981e+09 
0.999999 0.999999 
8.58613e+09 8.58613e+09 
1 1 
0.999999 0.999999 
1 1 
8.58894e+09 8.58894e+09 
1 1 
8.58989e+09 8.58989e+09 
8.58774e+09 8.58774e+09 
8.58611e+09 8.58611e+09 
8.58956e+09 8.58956e+09 
8.58805e+09 8.58805e+09 
8.58609e+09 8.58609e+09 
8.58632e+09 8.58632e+09 
0.999999 0.999999 
8.5864e+09 8.5864e+09 
8.5885e+09 8.5885e+09 
8.58933e+09 8.58933e+09 
8.58464e+09 8.58464e+09 
8.58973e+09 8.58973e+09 
1 1 
8.58906e+09 8.58906e+09 
1 1 
8.58396e+09 8.58396e+09 
8.58644e+09 8.58644e+09 
8.5865e+09 8.5865e+09 
8.586e+09 8.586e+09 
8.58959e+09 8.58959e+09 
1 1 
8.58807e+09 8.58807e+09 
8.58987e+09 8.58987e+09 
8.58715e+09 8.58715e+09 
8.58906e+09 8.58906e+09 
0.999999 0.999999 
8.58519e+09 8.58519e+09 
8.58677e+09 8.58677e+09 
8.58638e+09 8.58638e+09 
1 1 
8.58635e+09 8.58635e+09 
8.5883e+09 8.5883e+09 
8.58654e+09 8.58654e+09 
1 1 
8.5898e+09 8.5898e+09 
8.589e+09 8.589e+09 
8.58791e+09 8.58791e+09 
8.58846e+09 8.58846e+09 
8.58922e+09 8.58922e+09 
8.58583e+09 8.58583e+09 
8.58456e+09 8.58456e+09 
8.58974e+09 8.58974e+09 
