6.17376e-06 6.15335e-06 
5.33744e-06 5.98602 
4.06625e-06 10.9664 
29.8766 3.85056e-06 
33.338 15.2351 
5.94147 24.7649 
4.12138 0.328057 
2.83255e-06 0.476778 
3.27055 4.22255 
2.80605e-06 6.92893 
93.5871 95.0764 
3.00817e-06 3.02974e-06 
1.58126 2.92901e-06 
2.95009e-06 107.533 
3.09686e-06 8.79794 
2.58662 29.2703 
29.8793 4.17428 
3.80307e-06 0.486063 
2.5578 4.37145e-06 
3.84932 1.21708 
4.79926e-06 55.7456 
4.96373e-06 4.82358e-06 
5.35922e-06 5.27028e-06 
5.31525e-06 5.30213e-06 
5.27101 3.13602 
5.85643e-06 5.95464e-06 
6.33938e-06 6.16085e-06 
6.08905e-06 2.70768 
6.17638e-06 6.01795e-06 
6.21312e-06 6.77552e-06 
6.62707e-06 2.26931 
6.98986e-06 6.8919e-06 
3.60394 6.96396e-06 
6.91716e-06 9.97416 
6.132 0.231594 
6.72572e-06 6.79056e-06 
2.15258 7.36972e-06 
7.26173e-06 0.891137 
7.75656e-06 3.64752 
1.73914 43.8609 
8.0041e-06 7.29539e-06 
7.8117e-06 8.01637e-06 
0.231191 7.81887e-06 
14.1348 13.0618 
8.12154e-06 8.13723e-06 
0.6807 3.50042 
6.45595 2.11718 
8.40409e-06 11.0729 
8.23206e-06 4.87018 
1.84926 1.71818 
8.27e-06 8.30655e-06 
8.43162e-06 6.71859 
8.22826e-06 8.18248e-06 
8.60614e-06 8.17751e-06 
8.03714e-06 8.33296e-06 
8.54458e-06 8.03052e-06 
7.79446e-06 8.01083e-06 
3.67777 7.51859 
24.3123 8.17064e-06 
8.60668e-06 8.25048e-06 
5.78706 8.48813e-06 
8.37614e-06 8.63577e-06 
8.46428e-06 7.81059e-06 
34.8627 8.58304e-06 
8.14374e-06 8.43508e-06 
1.03935 8.61381e-06 
4.53025 8.49524e-06 
8.77878e-06 3.89529 
8.15493e-06 8.3783e-06 
16.5967 8.49467e-06 
8.70217e-06 8.56463e-06 
8.43593e-06 0.786935 
8.33833e-06 8.81358e-06 
0.759267 8.48264e-06 
7.48453 8.27673e-06 
2.8011 8.40967e-06 
8.02136e-06 8.33927e-06 
19.3897 8.03127e-06 
8.19902e-06 8.51135e-06 
31.0635 7.98965e-06 
8.41827e-06 6.53984 
7.69983e-06 0.762598 
2.11709 8.47156e-06 
8.07981e-06 8.2107e-06 
8.41512e-06 7.86526e-06 
8.37196e-06 7.86689e-06 
7.23944 7.86435e-06 
8.40331e-06 7.95657e-06 
8.1875e-06 3.4729 
8.29121 8.05521e-06 
8.23188e-06 4.20874 
7.908e-06 7.63125e-06 
7.89429e-06 6.99289 
7.64454 8.11419e-06 
7.97286e-06 8.33059 
4.84715 4.22966 
3.61694 1.87509 
4.37308 8.45237e-06 
4.51311 8.151e-06 
2.65824 43.3899 
